10:41:54 SYS @ POHK5CCD3:CDB$ROOT:>SELECT
10:42:03   2      ash.sample_time,
10:42:03   3      ash.session_id,
10:42:03   4      ash.session_serial#,
10:42:03   5      u.username,
10:42:03   6      ash.sql_id,
10:42:03   7      ash.event,
10:42:03   8      ash.blocking_session
10:42:03   9  FROM
10:42:03  10      dba_hist_active_sess_history ash, dba_users u
10:42:03  11  WHERE
10:42:03  12      ash.sample_time BETWEEN TO_DATE('2024-05-20 13:00:00', 'YYYY-MM-DD HH24:MI:SS')
10:42:03  13                          AND TO_DATE('2024-05-20 14:00:00', 'YYYY-MM-DD HH24:MI:SS')
10:42:03  14  	AND ash.user_id=u.user_id
10:42:03  15  	AND ash.blocking_session is not null
10:42:03  16      AND ash.event LIKE 'enq: TX%' order by 1;

"SAMPLE_TIME","SESSION_ID","SESSION_SERIAL#","USERNAME","SQL_ID","EVENT","BLOCKING_SESSION"
"20-MAY-24 13.10.45.321",13360,21318,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.45.321",13370,18752,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.45.321",13827,25016,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.45.321",13996,41907,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.45.321",14150,53793,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.45.321",14466,25108,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.45.321",14471,17941,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.45.321",14931,60442,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.45.321",12,62927,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.45.321",494,61663,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.45.321",1284,11965,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.45.321",1583,51426,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.45.321",1750,13181,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.45.321",1892,34092,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.45.321",2066,30369,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.45.321",2530,60430,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.45.321",3940,44027,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.45.321",4401,63309,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.45.321",4418,33204,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.45.321",4576,48607,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.45.321",4885,33937,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.45.321",5512,1952,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.45.321",5675,41777,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.45.321",5981,5977,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.45.321",6447,44396,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.45.321",7080,44329,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.45.321",7234,26444,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.45.321",7246,44705,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.45.321",7405,51783,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.45.321",7864,64791,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.45.321",9275,14880,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.45.321",9586,4660,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",7246,44705,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",7405,51783,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",7864,64791,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",9275,14880,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",9586,4660,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",9739,55388,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",10210,13311,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",10369,29319,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",10540,30080,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",10546,58753,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",10853,34196,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",11479,41823,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",11799,4958,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",11937,1421,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",13360,21318,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",13370,18752,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",13827,25016,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",13996,41907,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",12,62927,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",494,61663,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",1284,11965,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",1583,51426,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",1750,13181,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",1892,34092,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",2066,30369,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",2530,60430,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",3940,44027,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",4401,63309,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",4418,33204,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",4576,48607,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",4885,33937,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",5512,1952,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",5675,41777,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",5981,5977,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",6447,44396,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",7080,44329,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",7234,26444,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",7246,44705,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",7405,51783,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",7864,64791,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",9275,14880,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",14150,53793,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",14466,25108,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",14471,17941,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",14931,60442,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",9586,4660,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",9739,55388,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",10210,13311,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",10369,29319,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",10540,30080,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",10546,58753,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",10853,34196,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",11479,41823,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",11799,4958,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",11937,1421,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",13360,21318,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",13370,18752,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",13827,25016,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",13996,41907,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",14150,53793,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",14466,25108,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",14471,17941,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",14931,60442,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",12,62927,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",494,61663,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",1284,11965,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",1583,51426,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",1750,13181,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",1892,34092,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",2066,30369,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",2530,60430,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",3940,44027,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",4401,63309,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",4418,33204,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",4576,48607,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",4885,33937,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",5512,1952,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",5675,41777,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",5981,5977,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",6447,44396,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",7080,44329,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.10.55.380",7234,26444,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",5512,1952,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",5675,41777,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",5981,5977,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",6447,44396,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",7080,44329,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",7234,26444,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",7246,44705,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",7405,51783,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",7864,64791,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",9275,14880,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",9586,4660,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",9739,55388,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",10210,13311,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",10369,29319,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",10540,30080,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",10546,58753,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",10853,34196,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",11479,41823,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",13360,21318,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",13370,18752,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",13827,25016,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",13996,41907,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",14150,53793,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",14466,25108,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",14471,17941,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",14931,60442,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",12,62927,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",494,61663,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",1284,11965,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",1583,51426,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",1750,13181,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",1892,34092,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",2066,30369,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",2530,60430,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",3940,44027,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",4401,63309,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",4418,33204,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",4576,48607,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",4885,33937,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",5512,1952,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",5675,41777,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",5981,5977,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",6447,44396,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",7080,44329,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",7234,26444,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",7246,44705,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",7405,51783,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",7864,64791,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",9275,14880,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",9586,4660,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",9739,55388,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",10210,13311,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",10369,29319,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",10540,30080,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",10546,58753,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",10853,34196,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",11479,41823,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",11799,4958,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",11937,1421,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",11799,4958,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",11937,1421,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",13360,21318,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",13370,18752,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",13827,25016,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",13996,41907,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",14150,53793,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",14466,25108,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",14471,17941,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",14931,60442,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",12,62927,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",494,61663,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",1284,11965,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",1583,51426,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",1750,13181,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",1892,34092,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",2066,30369,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",2530,60430,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",3940,44027,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",4401,63309,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",4418,33204,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",4576,48607,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.05.442",4885,33937,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.15.877",10853,34196,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.15.877",11479,41823,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.15.877",11799,4958,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.15.877",11937,1421,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.15.877",13360,21318,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.15.877",13370,18752,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.15.877",13827,25016,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.15.877",13996,41907,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
"20-MAY-24 13.11.15.877",14150,53793,"S2BV4IM_CCSUSER","459kf103wabbm","enq: TX - row lock contention",2207
